product_id,date,revenue,units_sold,weather_condition,weather_temp,customer_flow,discount_percentage,sales_uid
Wrap,2025-04-09,210.0,28,Sunny,15.9,40,0,gen_dfa326971a
Coffee Beans,2025-04-10,630.0,42,Sunny,21.5,56,0,gen_ceb9204ed3
Milk,2025-04-10,257.55,101,Sunny,21.5,126,15,gen_7d01dfbe87
Croissant,2025-04-10,328.5,73,Sunny,21.5,110,0,gen_4f67078e19
Muffin,2025-04-10,206.5,59,Sunny,21.5,100,0,gen_8f020ba997
Sandwich,2025-04-10,296.0,37,Sunny,21.5,54,0,gen_5de43da4b0
Juice,2025-04-10,280.0,56,Sunny,21.5,67,0,gen_34ba7b2689
Tea,2025-04-10,208.0,52,Sunny,21.5,89,0,gen_b591858df6
Cake,2025-04-10,186.0,31,Sunny,21.5,40,0,gen_11654d557b
Salad,2025-04-10,225.0,25,Sunny,21.5,41,0,gen_74bcaa382e
Wrap,2025-04-10,225.0,30,Sunny,21.5,37,0,gen_29452d5256
Coffee Beans,2025-04-11,735.0,49,Sunny,20.0,68,0,gen_eb247e6cbc
Milk,2025-04-11,369.0,123,Sunny,20.0,151,0,gen_cece98af9b
Croissant,2025-04-11,423.0,94,Sunny,20.0,118,0,gen_b7232804d3
Muffin,2025-04-11,196.0,56,Sunny,20.0,92,0,gen_5dd8d2434b
Sandwich,2025-04-11,352.0,44,Sunny,20.0,71,0,gen_4f6636b6c8
Juice,2025-04-11,395.0,79,Sunny,20.0,127,0,gen_8ddfd2a4d0
Tea,2025-04-11,224.0,56,Sunny,20.0,73,0,gen_756825362e
Cake,2025-04-11,192.0,32,Sunny,20.0,55,0,gen_9a8b21b443
Salad,2025-04-11,270.0,30,Sunny,20.0,41,0,gen_5a8188a4fa
Wrap,2025-04-11,307.5,41,Sunny,20.0,65,0,gen_30af921404
Coffee Beans,2025-04-12,870.0,58,Sunny,17.6,97,0,gen_d7f180ccbd
Milk,2025-04-12,417.0,139,Sunny,17.6,229,0,gen_bfd58fa3ae
Croissant,2025-04-12,499.5,111,Sunny,17.6,188,0,gen_0c20fdcbc8
Muffin,2025-04-12,276.5,79,Sunny,17.6,114,0,gen_6f1f331fdf
Sandwich,2025-04-12,424.0,53,Sunny,17.6,88,0,gen_b04f4b7609
Juice,2025-04-12,410.0,82,Sunny,17.6,112,0,gen_97a32c9420
Tea,2025-04-12,312.0,78,Sunny,17.6,135,0,gen_118b5fcc7d
Cake,2025-04-12,216.0,36,Sunny,17.6,45,0,gen_0179072ba1
Salad,2025-04-12,315.0,35,Sunny,17.6,46,0,gen_356dd496bb
Wrap,2025-04-12,307.5,41,Sunny,17.6,71,0,gen_2d5547d5b2
Coffee Beans,2025-04-13,960.0,64,Sunny,21.7,85,0,gen_d8d3640edb
Milk,2025-04-13,387.0,129,Sunny,21.7,206,0,gen_51ac4463f6
Croissant,2025-04-13,432.0,96,Sunny,21.7,142,0,gen_3654bcf660
Muffin,2025-04-13,262.5,75,Sunny,21.7,131,0,gen_67cf9c7fa8
Sandwich,2025-04-13,444.0,74,Sunny,21.7,113,25,gen_dd0111ce45
Juice,2025-04-13,500.0,100,Sunny,21.7,160,0,gen_0874e60ab6
Tea,2025-04-13,288.0,72,Sunny,21.7,121,0,gen_0ee38afbb9
Cake,2025-04-13,204.0,34,Sunny,21.7,57,0,gen_4cc51d92a5
Salad,2025-04-13,324.0,36,Sunny,21.7,46,0,gen_16f8ced653
Wrap,2025-04-13,345.0,46,Sunny,21.7,63,0,gen_b13f9cdd58
Coffee Beans,2025-04-14,735.0,49,Sunny,17.3,66,0,gen_04f3e811e8
Milk,2025-04-14,294.0,98,Sunny,17.3,137,0,gen_1de01a0abb
Croissant,2025-04-14,369.0,82,Sunny,17.3,120,0,gen_564acccb3f
Muffin,2025-04-14,168.0,48,Sunny,17.3,61,0,gen_ac59e8cc11
Sandwich,2025-04-14,280.0,35,Sunny,17.3,62,0,gen_49236c80f0
Juice,2025-04-14,280.0,56,Sunny,17.3,97,0,gen_fa61030441
Tea,2025-04-14,273.0,91,Sunny,17.3,130,25,gen_fd79badaa0
Cake,2025-04-14,163.2,32,Sunny,17.3,40,15,gen_4f9b89bad4
Salad,2025-04-14,216.0,24,Sunny,17.3,29,0,gen_5c5cc7d36e
Wrap,2025-04-14,255.0,34,Sunny,17.3,54,0,gen_4da4d11629
Coffee Beans,2025-04-15,735.0,49,Sunny,18.0,79,0,gen_6c7d229c83
Milk,2025-04-15,240.0,80,Sunny,18.0,110,0,gen_4294806012
Croissant,2025-04-15,319.5,71,Sunny,18.0,101,0,gen_41d0a66ee7
Muffin,2025-04-15,202.12,77,Sunny,18.0,112,25,gen_20fb948eae
Sandwich,2025-04-15,328.0,41,Sunny,18.0,51,0,gen_a0953f542a
Juice,2025-04-15,355.0,71,Sunny,18.0,105,0,gen_76ed1bea6a
Tea,2025-04-15,192.0,48,Sunny,18.0,61,0,gen_661b78deea
Cake,2025-04-15,162.0,27,Sunny,18.0,37,0,gen_22694b3425
Salad,2025-04-15,198.0,22,Sunny,18.0,39,0,gen_8218de45db
Wrap,2025-04-15,262.5,35,Sunny,18.0,58,0,gen_bb0b34ca84
Coffee Beans,2025-04-16,690.0,46,Sunny,15.0,77,0,gen_0ae0a721fd
Milk,2025-04-16,270.0,90,Sunny,15.0,127,0,gen_20fb1a692a
Croissant,2025-04-16,355.5,79,Sunny,15.0,130,0,gen_03efd8f0e7
Muffin,2025-04-16,168.0,48,Sunny,15.0,72,0,gen_6505119757
Sandwich,2025-04-16,312.0,39,Sunny,15.0,57,0,gen_9bdbedc226
Juice,2025-04-16,330.0,66,Sunny,15.0,101,0,gen_dd85a28271
Tea,2025-04-16,252.0,63,Sunny,15.0,91,0,gen_87aa79ab4a
Cake,2025-04-16,180.0,30,Sunny,15.0,44,0,gen_afd705b72d
Salad,2025-04-16,263.25,39,Sunny,15.0,48,25,gen_b4287cfa3c
Wrap,2025-04-16,210.0,28,Sunny,15.0,47,0,gen_62b84c952d
Coffee Beans,2025-04-17,645.0,43,Sunny,21.4,66,0,gen_5185fc3b1b
Milk,2025-04-17,300.0,100,Sunny,21.4,146,0,gen_afa2e22336
Croissant,2025-04-17,381.6,106,Sunny,21.4,173,20,gen_5a11b9f0dc
Muffin,2025-04-17,185.5,53,Sunny,21.4,94,0,gen_12fa9ad0cd
Sandwich,2025-04-17,312.0,39,Sunny,21.4,57,0,gen_c29161e9e1
Juice,2025-04-17,365.0,73,Sunny,21.4,115,0,gen_5831440cd7
Tea,2025-04-17,208.0,52,Sunny,21.4,65,0,gen_e84c08de79
Cake,2025-04-17,138.0,23,Sunny,21.4,28,0,gen_0ab8cd103c
Salad,2025-04-17,216.0,24,Sunny,21.4,39,0,gen_a09ca73a3f
Wrap,2025-04-17,240.0,32,Sunny,21.4,52,0,gen_8fe3872759
Coffee Beans,2025-04-18,795.0,53,Sunny,20.9,86,0,gen_9e0ff3bb4d
Milk,2025-04-18,311.1,122,Sunny,20.9,182,15,gen_43f4e97462
Croissant,2025-04-18,414.0,92,Sunny,20.9,146,0,gen_9c9886c4b6
Muffin,2025-04-18,248.5,71,Sunny,20.9,91,0,gen_2f1b3acc28
Sandwich,2025-04-18,400.0,50,Sunny,20.9,75,0,gen_3b79fabfaa
Juice,2025-04-18,345.0,69,Sunny,20.9,100,0,gen_2175ec090d
Tea,2025-04-18,295.2,82,Sunny,20.9,144,10,gen_f720adf494
Cake,2025-04-18,168.0,28,Sunny,20.9,46,0,gen_7066a74c4a
Salad,2025-04-18,216.0,24,Sunny,20.9,32,0,gen_0f637a81c6
Wrap,2025-04-18,292.5,39,Sunny,20.9,48,0,gen_2869e71656
Coffee Beans,2025-04-19,855.0,57,Sunny,21.9,75,0,gen_c5176f5b36
Milk,2025-04-19,411.0,137,Sunny,21.9,221,0,gen_d86ac09a28
Croissant,2025-04-19,477.0,106,Sunny,21.9,134,0,gen_78664e1375
Muffin,2025-04-19,266.0,76,Sunny,21.9,97,0,gen_29212be2e3
Sandwich,2025-04-19,368.0,46,Sunny,21.9,64,0,gen_f56632011e
Juice,2025-04-19,415.0,83,Sunny,21.9,106,0,gen_625d27ec38
Tea,2025-04-19,364.8,114,Sunny,21.9,174,20,gen_025cc83559
Cake,2025-04-19,264.0,44,Sunny,21.9,72,0,gen_445cc19eb0
Salad,2025-04-19,288.0,32,Sunny,21.9,40,0,gen_4b9b168034
Wrap,2025-04-19,351.0,52,Sunny,21.9,73,10,gen_d3f90675ed
Coffee Beans,2025-04-20,1134.0,84,Sunny,21.7,138,10,gen_9f307b8646
Milk,2025-04-20,372.0,124,Sunny,21.7,157,0,gen_f4a5a4dade
Croissant,2025-04-20,522.0,145,Sunny,21.7,232,20,gen_8fc2a24550
Muffin,2025-04-20,294.0,84,Sunny,21.7,138,0,gen_acfd6d2dac
Sandwich,2025-04-20,360.0,45,Sunny,21.7,55,0,gen_079d611567
Juice,2025-04-20,445.0,89,Sunny,21.7,107,0,gen_9ebcfacb7d
Tea,2025-04-20,316.0,79,Sunny,21.7,119,0,gen_7df4e902f9
Cake,2025-04-20,234.0,39,Sunny,21.7,65,0,gen_88daff0043
Salad,2025-04-20,279.0,31,Sunny,21.7,46,0,gen_2a66c2e6c9
Wrap,2025-04-20,360.0,48,Sunny,21.7,67,0,gen_732fc56940
Coffee Beans,2025-04-21,795.0,53,Sunny,17.3,94,0,gen_3459bc9575
Milk,2025-04-21,301.5,134,Sunny,17.3,167,25,gen_649d355300
Croissant,2025-04-21,288.0,64,Sunny,17.3,90,0,gen_9ede118c06
Muffin,2025-04-21,182.0,52,Sunny,17.3,77,0,gen_d7a9a42e5d
Sandwich,2025-04-21,296.0,37,Sunny,17.3,51,0,gen_e35b01fab8
Juice,2025-04-21,315.0,63,Sunny,17.3,97,0,gen_62baab4fa2
Tea,2025-04-21,224.0,56,Sunny,17.3,69,0,gen_e6b4915e1a
Cake,2025-04-21,180.0,30,Sunny,17.3,49,0,gen_9d0a41eb00
Salad,2025-04-21,198.0,22,Sunny,17.3,26,0,gen_0dfe7224b3
Wrap,2025-04-21,225.0,30,Sunny,17.3,46,0,gen_e8d2e017a9
Coffee Beans,2025-04-22,675.0,45,Sunny,18.8,62,0,gen_8f7e7df479
Milk,2025-04-22,301.5,134,Sunny,18.8,168,25,gen_ea8da2fac7
Croissant,2025-04-22,283.5,63,Sunny,18.8,81,0,gen_eed0b1075b
Muffin,2025-04-22,171.5,49,Sunny,18.8,59,0,gen_03364e7bdd
Sandwich,2025-04-22,377.6,59,Sunny,18.8,91,20,gen_ada1266426
Juice,2025-04-22,365.0,73,Sunny,18.8,109,0,gen_457f5f03c3
Tea,2025-04-22,244.0,61,Sunny,18.8,89,0,gen_8a153d1363
Cake,2025-04-22,182.4,38,Sunny,18.8,66,20,gen_ee0c36a64c
Salad,2025-04-22,189.0,21,Sunny,18.8,29,0,gen_f935f08099
Wrap,2025-04-22,225.0,30,Sunny,18.8,48,0,gen_13f479fd3c
Coffee Beans,2025-04-23,600.0,40,Sunny,18.4,57,0,gen_8ae06df499
Milk,2025-04-23,274.5,122,Sunny,18.4,199,25,gen_2bcf3b2788
Croissant,2025-04-23,319.5,71,Sunny,18.4,112,0,gen_84d5ce2309
Muffin,2025-04-23,175.0,50,Sunny,18.4,67,0,gen_f3925a3ea5
Sandwich,2025-04-23,296.0,37,Sunny,18.4,58,0,gen_bea886bc0c
Juice,2025-04-23,300.0,60,Sunny,18.4,99,0,gen_47b5d55f5e
Tea,2025-04-23,192.0,48,Sunny,18.4,63,0,gen_4a2253b1ba
Cake,2025-04-23,174.0,29,Sunny,18.4,42,0,gen_21817cd0ba
Salad,2025-04-23,180.0,20,Sunny,18.4,28,0,gen_cfcb85574d
Wrap,2025-04-23,232.5,31,Sunny,18.4,54,0,gen_e8392bf238
Coffee Beans,2025-04-24,660.0,44,Sunny,15.1,59,0,gen_f11d441b6f
Milk,2025-04-24,261.0,87,Sunny,15.1,143,0,gen_5da3eb0e76
Croissant,2025-04-24,373.5,83,Sunny,15.1,144,0,gen_a8bacaa27f
Muffin,2025-04-24,178.5,51,Sunny,15.1,88,0,gen_e337a8f044
Sandwich,2025-04-24,256.0,32,Sunny,15.1,56,0,gen_cfd51dfc60
Juice,2025-04-24,320.0,64,Sunny,15.1,93,0,gen_426328b10f
Tea,2025-04-24,192.0,48,Sunny,15.1,67,0,gen_00518344bd
Cake,2025-04-24,186.0,31,Sunny,15.1,47,0,gen_503883caa5
Salad,2025-04-24,171.0,19,Sunny,15.1,33,0,gen_862b87d019
Wrap,2025-04-24,262.5,35,Sunny,15.1,52,0,gen_c5b4b6dc39
Coffee Beans,2025-04-25,915.0,61,Sunny,17.7,109,0,gen_e823f0bc04
Milk,2025-04-25,327.0,109,Sunny,17.7,133,0,gen_69441fc380
Croissant,2025-04-25,378.0,84,Sunny,17.7,148,0,gen_31658590f8
Muffin,2025-04-25,213.5,61,Sunny,17.7,104,0,gen_34d09860fd
Sandwich,2025-04-25,320.0,40,Sunny,17.7,53,0,gen_9cf05416de
Juice,2025-04-25,335.0,67,Sunny,17.7,98,0,gen_be52315ef8
Tea,2025-04-25,264.0,66,Sunny,17.7,93,0,gen_d42bd0d36a
Cake,2025-04-25,180.0,30,Sunny,17.7,42,0,gen_96ecded3ed
Salad,2025-04-25,207.0,23,Sunny,17.7,36,0,gen_2dfd0b98f2
Wrap,2025-04-25,270.0,36,Sunny,17.7,51,0,gen_fdf035863d
Coffee Beans,2025-04-26,1068.0,89,Cloudy,20.6,153,20,gen_7a7eab7a71
Milk,2025-04-26,435.0,145,Cloudy,20.6,211,0,gen_5def00cd58
Croissant,2025-04-26,513.0,114,Cloudy,20.6,175,0,gen_b1257b8049
Muffin,2025-04-26,276.5,79,Cloudy,20.6,115,0,gen_e83d9287f7
Sandwich,2025-04-26,384.0,48,Cloudy,20.6,82,0,gen_74155deb64
Juice,2025-04-26,465.0,93,Cloudy,20.6,137,0,gen_cc56721cb0
Tea,2025-04-26,300.0,75,Cloudy,20.6,129,0,gen_803c08adbc
Cake,2025-04-26,252.0,42,Cloudy,20.6,72,0,gen_22e0b48418
Salad,2025-04-26,348.3,43,Cloudy,20.6,72,10,gen_e6750a3daa
Wrap,2025-04-26,375.0,50,Cloudy,20.6,70,0,gen_8b7f0f4655
Coffee Beans,2025-04-27,1050.0,70,Sunny,18.8,108,0,gen_a022f62602
Milk,2025-04-27,489.6,192,Sunny,18.8,259,15,gen_823718cdf2
Croissant,2025-04-27,517.5,115,Sunny,18.8,179,0,gen_d68ae803e1
Muffin,2025-04-27,330.22,111,Sunny,18.8,195,15,gen_0e44370655
Sandwich,2025-04-27,472.0,59,Sunny,18.8,82,0,gen_1b31e95c10
Juice,2025-04-27,415.0,83,Sunny,18.8,115,0,gen_ce6284f946
Tea,2025-04-27,296.0,74,Sunny,18.8,116,0,gen_5579202b1a
Cake,2025-04-27,198.0,33,Sunny,18.8,43,0,gen_ac1c855f01
Salad,2025-04-27,297.0,33,Sunny,18.8,59,0,gen_b46033e66f
Wrap,2025-04-27,352.5,47,Sunny,18.8,78,0,gen_78528f22b0
Coffee Beans,2025-04-28,705.0,47,Sunny,18.3,70,0,gen_2bfd8724fb
Milk,2025-04-28,261.0,87,Sunny,18.3,128,0,gen_a31b8a7733
Croissant,2025-04-28,288.0,64,Sunny,18.3,114,0,gen_b53eb8fdcc
Muffin,2025-04-28,185.5,53,Sunny,18.3,80,0,gen_1c29da6b56
Sandwich,2025-04-28,304.0,38,Sunny,18.3,67,0,gen_c41c43921d
Juice,2025-04-28,305.0,61,Sunny,18.3,96,0,gen_b964cf28b0
Tea,2025-04-28,252.0,63,Sunny,18.3,80,0,gen_b6ad3bca1e
Cake,2025-04-28,180.0,30,Sunny,18.3,42,0,gen_43a32ae285
Salad,2025-04-28,234.0,26,Sunny,18.3,40,0,gen_da48b11dad
Wrap,2025-04-28,270.0,36,Sunny,18.3,64,0,gen_2be1bdda01
Coffee Beans,2025-04-29,750.0,50,Sunny,20.1,62,0,gen_a481748905
Milk,2025-04-29,270.0,90,Sunny,20.1,121,0,gen_1d7dadf973
Croissant,2025-04-29,360.0,80,Sunny,20.1,133,0,gen_cc01ac91db
Muffin,2025-04-29,244.12,93,Sunny,20.1,139,25,gen_1a38f52f92
Sandwich,2025-04-29,312.0,39,Sunny,20.1,62,0,gen_98af1bdaa5
Juice,2025-04-29,300.0,60,Sunny,20.1,74,0,gen_ce5d2aee49
Tea,2025-04-29,244.0,61,Sunny,20.1,95,0,gen_f57c81fcf5
Cake,2025-04-29,162.0,27,Sunny,20.1,40,0,gen_8eacd91321
Salad,2025-04-29,225.0,25,Sunny,20.1,31,0,gen_4c491ab832
Wrap,2025-04-29,290.25,43,Sunny,20.1,75,10,gen_7d2978834f
Coffee Beans,2025-04-30,777.75,61,Sunny,17.7,78,15,gen_17f7480f5a
Milk,2025-04-30,318.0,106,Sunny,17.7,151,0,gen_8d9e519446
Croissant,2025-04-30,319.5,71,Sunny,17.7,115,0,gen_c97f86d39a
Muffin,2025-04-30,192.5,55,Sunny,17.7,98,0,gen_ab51047327
Sandwich,2025-04-30,288.0,36,Sunny,17.7,55,0,gen_bda503a588
Juice,2025-04-30,290.0,58,Sunny,17.7,88,0,gen_c7a659906d
Tea,2025-04-30,240.0,60,Sunny,17.7,100,0,gen_291f22236d
Cake,2025-04-30,156.0,26,Sunny,17.7,42,0,gen_a1631e3f1f
Salad,2025-04-30,263.25,39,Sunny,17.7,54,25,gen_1e41779be5
Wrap,2025-04-30,217.5,29,Sunny,17.7,47,0,gen_a5a7833791
Coffee Beans,2025-05-01,720.0,48,Sunny,22.8,67,0,gen_50b11def25
Milk,2025-05-01,288.0,96,Sunny,22.8,116,0,gen_b740acea1f
Croissant,2025-05-01,292.5,65,Sunny,22.8,80,0,gen_ac2359872a
Muffin,2025-05-01,213.5,61,Sunny,22.8,89,0,gen_089e1793c7
Sandwich,2025-05-01,367.2,54,Sunny,22.8,80,15,gen_1d467d62bb
Juice,2025-05-01,285.0,57,Sunny,22.8,91,0,gen_78635d6182
Tea,2025-05-01,232.0,58,Sunny,22.8,69,0,gen_3ff454ddf9
Cake,2025-05-01,150.0,25,Sunny,22.8,32,0,gen_c3019536cc
Salad,2025-05-01,216.0,24,Sunny,22.8,32,0,gen_1d54b7e1ec
Wrap,2025-05-01,253.12,45,Sunny,22.8,71,25,gen_aab4b5590b
Coffee Beans,2025-05-02,735.0,49,Sunny,22.2,76,0,gen_e01e86210b
Milk,2025-05-02,324.0,108,Sunny,22.2,153,0,gen_0aad53e351
Croissant,2025-05-02,387.0,86,Sunny,22.2,152,0,gen_bfbc23b6b2
Muffin,2025-05-02,262.5,75,Sunny,22.2,104,0,gen_2bceb93011
Sandwich,2025-05-02,360.0,45,Sunny,22.2,64,0,gen_00421ce9c3
Juice,2025-05-02,380.0,76,Sunny,22.2,127,0,gen_3fd57e0597
Tea,2025-05-02,248.0,62,Sunny,22.2,110,0,gen_8df2fa8a97
Cake,2025-05-02,186.0,31,Sunny,22.2,41,0,gen_57c205f522
Salad,2025-05-02,243.0,27,Sunny,22.2,41,0,gen_2b04f0efd8
Wrap,2025-05-02,330.0,44,Sunny,22.2,55,0,gen_a8c7c8c067
Coffee Beans,2025-05-03,956.25,85,Sunny,22.9,119,25,gen_025f6bfdee
Milk,2025-05-03,423.0,141,Sunny,22.9,239,0,gen_44d91f7135
Croissant,2025-05-03,522.0,116,Sunny,22.9,157,0,gen_ac4aafda09
Muffin,2025-05-03,280.0,80,Sunny,22.9,103,0,gen_0947289473
Sandwich,2025-05-03,489.6,72,Sunny,22.9,98,15,gen_7e6fd9f155
Juice,2025-05-03,445.0,89,Sunny,22.9,110,0,gen_156e6d02ec
Tea,2025-05-03,400.0,125,Sunny,22.9,165,20,gen_2b2bf805c6
Cake,2025-05-03,234.0,39,Sunny,22.9,65,0,gen_c0daffb3ce
Salad,2025-05-03,333.0,37,Sunny,22.9,64,0,gen_3c9fbf7e6c
Wrap,2025-05-03,330.0,44,Sunny,22.9,52,0,gen_7956bbf6b0
Coffee Beans,2025-05-04,1110.0,74,Cloudy,15.8,108,0,gen_a0667a76eb
Milk,2025-05-04,387.0,129,Cloudy,15.8,223,0,gen_1b3906b69c
Croissant,2025-05-04,418.5,93,Cloudy,15.8,137,0,gen_8e53d6a086
Muffin,2025-05-04,238.0,68,Cloudy,15.8,86,0,gen_831b72d05c
Sandwich,2025-05-04,424.0,53,Cloudy,15.8,92,0,gen_862820c50d
Juice,2025-05-04,475.0,95,Cloudy,15.8,156,0,gen_26875453dc
Tea,2025-05-04,344.0,86,Cloudy,15.8,132,0,gen_654d5eb3b4
Cake,2025-05-04,234.0,39,Cloudy,15.8,53,0,gen_a6e46278a2
Salad,2025-05-04,306.0,34,Cloudy,15.8,60,0,gen_8b55d88304
Wrap,2025-05-04,352.5,47,Cloudy,15.8,74,0,gen_41cc66e79c
Coffee Beans,2025-05-05,705.0,47,Sunny,16.6,75,0,gen_f2188ff0f2
Milk,2025-05-05,261.0,87,Sunny,16.6,118,0,gen_0f50223885
Croissant,2025-05-05,315.0,70,Sunny,16.6,89,0,gen_8d38c10b1d
Muffin,2025-05-05,199.5,57,Sunny,16.6,80,0,gen_35db0d66fa
Sandwich,2025-05-05,296.0,37,Sunny,16.6,53,0,gen_688684eb01
Juice,2025-05-05,320.0,64,Sunny,16.6,77,0,gen_472f35f702
Tea,2025-05-05,246.4,77,Sunny,16.6,95,20,gen_46a8a1d00d
Cake,2025-05-05,150.0,25,Sunny,16.6,32,0,gen_251651b4d6
Salad,2025-05-05,234.0,26,Sunny,16.6,43,0,gen_ad886cac05
Wrap,2025-05-05,255.0,34,Sunny,16.6,56,0,gen_ae54916b64
Coffee Beans,2025-05-06,705.0,47,Sunny,15.6,76,0,gen_40de65d913
Milk,2025-05-06,300.0,100,Sunny,15.6,135,0,gen_c632272a48
Croissant,2025-05-06,333.0,74,Sunny,15.6,117,0,gen_4f04b9334f
Muffin,2025-05-06,217.0,62,Sunny,15.6,78,0,gen_ab2b966849
Sandwich,2025-05-06,344.0,43,Sunny,15.6,59,0,gen_d27e09139b
Juice,2025-05-06,300.0,60,Sunny,15.6,93,0,gen_499680fa63
Tea,2025-05-06,240.0,60,Sunny,15.6,101,0,gen_4c853445f2
Cake,2025-05-06,174.0,29,Sunny,15.6,48,0,gen_5f8243ad4e
Salad,2025-05-06,225.0,25,Sunny,15.6,33,0,gen_92a38272f8
Wrap,2025-05-06,247.5,33,Sunny,15.6,58,0,gen_c65e750369
Coffee Beans,2025-05-07,900.0,60,Cloudy,21.8,85,0,gen_23e95f361b
Milk,2025-05-07,300.0,100,Cloudy,21.8,130,0,gen_9d4a3a1abe
Croissant,2025-05-07,319.5,71,Cloudy,21.8,121,0,gen_c500a4e326
Muffin,2025-05-07,178.5,51,Cloudy,21.8,69,0,gen_bc782bdf63
Sandwich,2025-05-07,344.0,43,Cloudy,21.8,60,0,gen_8facc471be
Juice,2025-05-07,325.0,65,Cloudy,21.8,103,0,gen_34f80aaf9d
Tea,2025-05-07,216.0,54,Cloudy,21.8,88,0,gen_a34a46fae3
Cake,2025-05-07,175.5,39,Cloudy,21.8,52,25,gen_ba4467460c
Salad,2025-05-07,225.0,25,Cloudy,21.8,40,0,gen_99b3d0375d
Wrap,2025-05-07,232.5,31,Cloudy,21.8,38,0,gen_ad2cd33de4
Coffee Beans,2025-05-08,780.0,52,Sunny,20.6,80,0,gen_66bed16502
Milk,2025-05-08,297.0,99,Sunny,20.6,139,0,gen_de0b90566e
Croissant,2025-05-08,297.0,66,Sunny,20.6,97,0,gen_699e03578b
Muffin,2025-05-08,220.5,63,Sunny,20.6,77,0,gen_ba10ce1e75
Sandwich,2025-05-08,344.0,43,Sunny,20.6,58,0,gen_07c2ed44f7
Juice,2025-05-08,295.0,59,Sunny,20.6,76,0,gen_0372ececb1
Tea,2025-05-08,248.0,62,Sunny,20.6,101,0,gen_438d5c527f
Cake,2025-05-08,144.0,24,Sunny,20.6,31,0,gen_16f98232dc
Salad,2025-05-08,225.0,25,Sunny,20.6,41,0,gen_a4fe24cc1c
Wrap,2025-05-08,277.5,37,Sunny,20.6,64,0,gen_6e4b3e9db8
Coffee Beans,2025-05-09,840.0,56,Sunny,16.5,80,0,gen_2c05d04409
Milk,2025-05-09,360.0,120,Sunny,16.5,189,0,gen_bbedc52e5d
Croissant,2025-05-09,387.0,86,Sunny,16.5,104,0,gen_fa5a6d95b0
Muffin,2025-05-09,234.5,67,Sunny,16.5,80,0,gen_27eed1f6ae
Sandwich,2025-05-09,312.0,39,Sunny,16.5,51,0,gen_855927fc7c
Juice,2025-05-09,390.0,78,Sunny,16.5,108,0,gen_99dbd6b9d8
Tea,2025-05-09,288.0,72,Sunny,16.5,108,0,gen_c8b0eccf11
Cake,2025-05-09,186.0,31,Sunny,16.5,44,0,gen_a95437c025
Salad,2025-05-09,270.0,30,Sunny,16.5,37,0,gen_16e48e8741
Wrap,2025-05-09,307.5,41,Sunny,16.5,71,0,gen_30e595e151
Coffee Beans,2025-05-10,990.0,66,Sunny,20.6,89,0,gen_879cdfede9
Milk,2025-05-10,363.0,121,Sunny,20.6,197,0,gen_fa8ebcd369
Croissant,2025-05-10,477.0,106,Sunny,20.6,169,0,gen_f1bbe8584d
Muffin,2025-05-10,304.5,87,Sunny,20.6,131,0,gen_4a15adb2ba
Sandwich,2025-05-10,408.0,51,Sunny,20.6,85,0,gen_a1ce32fd80
Juice,2025-05-10,461.25,123,Sunny,20.6,219,25,gen_5f827b4513
Tea,2025-05-10,296.0,74,Sunny,20.6,109,0,gen_460d268c93
Cake,2025-05-10,276.0,46,Sunny,20.6,77,0,gen_bb6b66ed6c
Salad,2025-05-10,309.6,43,Sunny,20.6,74,20,gen_7bbe670077
Wrap,2025-05-10,360.0,48,Sunny,20.6,83,0,gen_a75a392098
Coffee Beans,2025-05-11,1095.0,73,Sunny,18.7,97,0,gen_b11e23d63b
Milk,2025-05-11,351.0,117,Sunny,18.7,202,0,gen_1651dabc82
Croissant,2025-05-11,540.0,120,Sunny,18.7,196,0,gen_a8adc01c82
Muffin,2025-05-11,301.0,86,Sunny,18.7,128,0,gen_57abfdb056
Sandwich,2025-05-11,440.0,55,Sunny,18.7,98,0,gen_158fd74d77
Juice,2025-05-11,515.0,103,Sunny,18.7,168,0,gen_fdd04389d0
Tea,2025-05-11,312.0,78,Sunny,18.7,129,0,gen_239ad14cb5
Cake,2025-05-11,234.0,39,Sunny,18.7,49,0,gen_a7fc2b3d94
Salad,2025-05-11,342.0,38,Sunny,18.7,57,0,gen_500d9ed68f
Wrap,2025-05-11,390.0,52,Sunny,18.7,81,0,gen_c524856cd8
Coffee Beans,2025-05-12,900.0,60,Cloudy,17.9,86,0,gen_789f295ac6
Milk,2025-05-12,309.0,103,Cloudy,17.9,126,0,gen_b00614839c
Croissant,2025-05-12,436.05,114,Cloudy,17.9,175,15,gen_43cd689c7f
Muffin,2025-05-12,206.5,59,Cloudy,17.9,76,0,gen_2d2d920d15
Sandwich,2025-05-12,264.0,33,Cloudy,17.9,46,0,gen_d43bf1ad1d
Juice,2025-05-12,300.0,60,Cloudy,17.9,85,0,gen_368c676895
Tea,2025-05-12,244.0,61,Cloudy,17.9,103,0,gen_decee4dd9b
Cake,2025-05-12,168.0,28,Cloudy,17.9,38,0,gen_29b2aa842a
Salad,2025-05-12,225.0,25,Cloudy,17.9,43,0,gen_49a48c7487
Wrap,2025-05-12,277.5,37,Cloudy,17.9,47,0,gen_5b05c41cac
Coffee Beans,2025-05-13,675.0,45,Sunny,15.2,65,0,gen_d3133fdd8d
Milk,2025-05-13,315.0,105,Sunny,15.2,129,0,gen_e93831cbac
Croissant,2025-05-13,344.25,85,Sunny,15.2,148,10,gen_7eff088410
